"","Time","AgeGrpStart","ISO3_code","PopTotal"
"1654",2024,75,"MLI",97.105
"1655",2024,80,"MLI",43.252
"1656",2024,85,"MLI",10.354
"1657",2024,90,"MLI",1.433
"1658",2024,95,"MLI",0.069
"1659",2024,100,"MLI",0
"1660",2024,0,"MRT",727.691
"1661",2024,5,"MRT",654.853
"1662",2024,10,"MRT",633.814
"1663",2024,15,"MRT",552.092
"1664",2024,20,"MRT",454.557
"1665",2024,25,"MRT",382.969
"1666",2024,30,"MRT",322.132
"1667",2024,35,"MRT",271.182
"1668",2024,40,"MRT",222.156
"1669",2024,45,"MRT",182.468
"1670",2024,50,"MRT",151.185
"1671",2024,55,"MRT",120.565
"1672",2024,60,"MRT",93.621
"1673",2024,65,"MRT",68.058
"1674",2024,70,"MRT",44.46
"1675",2024,75,"MRT",26.129
"1676",2024,80,"MRT",12.989
"1677",2024,85,"MRT",4.807
"1678",2024,90,"MRT",1.347
"1679",2024,95,"MRT",0.272
"1680",2024,100,"MRT",0.026
"1681",2024,0,"NER",5404.567
"1682",2024,5,"NER",4427.732
"1683",2024,10,"NER",3663.786
"1684",2024,15,"NER",3015.61
"1685",2024,20,"NER",2422.432
"1686",2024,25,"NER",1919.924
"1687",2024,30,"NER",1500.331
"1688",2024,35,"NER",1225.265
"1689",2024,40,"NER",1027.131
"1690",2024,45,"NER",818.599
"1691",2024,50,"NER",657.058
"1692",2024,55,"NER",539.876
"1693",2024,60,"NER",422.422
"1694",2024,65,"NER",304.784
"1695",2024,70,"NER",193.252
"1696",2024,75,"NER",107.534
"1697",2024,80,"NER",46.245
"1698",2024,85,"NER",11.454
"1699",2024,90,"NER",1.505
"1700",2024,95,"NER",0.083
"1701",2024,100,"NER",0
"1702",2024,0,"NGA",36172.692
"1703",2024,5,"NGA",31808.692
"1704",2024,10,"NGA",28527.573
"1705",2024,15,"NGA",24681.71
"1706",2024,20,"NGA",20538.877
"1707",2024,25,"NGA",16800.413
"1708",2024,30,"NGA",14041.756
"1709",2024,35,"NGA",12023.916
"1710",2024,40,"NGA",10547.836
"1711",2024,45,"NGA",8642.085
"1712",2024,50,"NGA",6651.906
"1713",2024,55,"NGA",5197.876
"1714",2024,60,"NGA",4045.092
"1715",2024,65,"NGA",2952.473
"1716",2024,70,"NGA",1934.599
"1717",2024,75,"NGA",1153.127
"1718",2024,80,"NGA",531.127
"1719",2024,85,"NGA",167.887
"1720",2024,90,"NGA",32.091
"1721",2024,95,"NGA",3.36
"1722",2024,100,"NGA",0.184
"1723",2024,0,"SHN",0.202
"1724",2024,5,"SHN",0.267
"1725",2024,10,"SHN",0.269
"1726",2024,15,"SHN",0.224
"1727",2024,20,"SHN",0.123
"1728",2024,25,"SHN",0.187
"1729",2024,30,"SHN",0.265
"1730",2024,35,"SHN",0.232
"1731",2024,40,"SHN",0.275
"1732",2024,45,"SHN",0.285
"1733",2024,50,"SHN",0.432
"1734",2024,55,"SHN",0.462
"1735",2024,60,"SHN",0.523
"1736",2024,65,"SHN",0.424
"1737",2024,70,"SHN",0.414
"1738",2024,75,"SHN",0.359
"1739",2024,80,"SHN",0.196
"1740",2024,85,"SHN",0.097
"1741",2024,90,"SHN",0.033
"1742",2024,95,"SHN",0.011
"1743",2024,100,"SHN",0.001
"1744",2024,0,"SEN",2670.08
"1745",2024,5,"SEN",2451.757
"1746",2024,10,"SEN",2250.03
"1747",2024,15,"SEN",1947.563
"1748",2024,20,"SEN",1648.313
"1749",2024,25,"SEN",1381.39
"1750",2024,30,"SEN",1205.155
"1751",2024,35,"SEN",1042.902
"1752",2024,40,"SEN",869.387
"1753",2024,45,"SEN",697.42
"1754",2024,50,"SEN",534.858
"1755",2024,55,"SEN",411.762
"1756",2024,60,"SEN",314.76
"1757",2024,65,"SEN",233.885
"1758",2024,70,"SEN",163.059
"1759",2024,75,"SEN",100.962
"1760",2024,80,"SEN",49.069
"1761",2024,85,"SEN",15.224
"1762",2024,90,"SEN",2.375
"1763",2024,95,"SEN",0.143
"1764",2024,100,"SEN",0.001
"1765",2024,0,"SLE",1212.018
"1766",2024,5,"SLE",1124.088
"1767",2024,10,"SLE",1068.107
"1768",2024,15,"SLE",967.22
"1769",2024,20,"SLE",865.735
"1770",2024,25,"SLE",736.51
"1771",2024,30,"SLE",619.527
"1772",2024,35,"SLE",524.208
"1773",2024,40,"SLE",433.772
"1774",2024,45,"SLE",357.165
"1775",2024,50,"SLE",288.745
"1776",2024,55,"SLE",230.833
"1777",2024,60,"SLE",175.165
"1778",2024,65,"SLE",123.425
"1779",2024,70,"SLE",78.573
"1780",2024,75,"SLE",48.645
"1781",2024,80,"SLE",22.015
"1782",2024,85,"SLE",6.931
"1783",2024,90,"SLE",1.427
"1784",2024,95,"SLE",0.178
"1785",2024,100,"SLE",0.011
"1786",2024,0,"TGO",1308.725
"1787",2024,5,"TGO",1201.242
"1788",2024,10,"TGO",1105.669
"1789",2024,15,"TGO",966.839
"1790",2024,20,"TGO",830.408
"1791",2024,25,"TGO",704.73
"1792",2024,30,"TGO",618.061
"1793",2024,35,"TGO",538.479
"1794",2024,40,"TGO",462.652
"1795",2024,45,"TGO",388.99
"1796",2024,50,"TGO",311.766
"1797",2024,55,"TGO",243.305
"1798",2024,60,"TGO",183.611
"1799",2024,65,"TGO",132.402
"1800",2024,70,"TGO",87.717
"1801",2024,75,"TGO",47.912
"1802",2024,80,"TGO",18.767
"1803",2024,85,"TGO",4.942
"1804",2024,90,"TGO",0.677
"1805",2024,95,"TGO",0.041
"1806",2024,100,"TGO",0
"1807",2024,0,"",332914.382
"1808",2024,5,"",369476.805
"1809",2024,10,"",377028.09
"1810",2024,15,"",364702.052
"1811",2024,20,"",357307.926
"1812",2024,25,"",355172.206
"1813",2024,30,"",370504.163
"1814",2024,35,"",362383.858
"1815",2024,40,"",326538.204
"1816",2024,45,"",296028.924
"1817",2024,50,"",300471.842
"1818",2024,55,"",267832.561
"1819",2024,60,"",208604.965
"1820",2024,65,"",177921.53
"1821",2024,70,"",134452.098
"1822",2024,75,"",81475.287
"1823",2024,80,"",48780.353
"1824",2024,85,"",25505.463
"1825",2024,90,"",9546.15
"1826",2024,95,"",2278.863
"1827",2024,100,"",326.365
"1828",2024,0,"",8638.289
"1829",2024,5,"",8327.366
"1830",2024,10,"",7571.334
"1831",2024,15,"",6344.669
"1832",2024,20,"",5531.535
"1833",2024,25,"",5954.367
"1834",2024,30,"",6473.996
"1835",2024,35,"",6153.616
"1836",2024,40,"",4925.565
"1837",2024,45,"",4224.601
"1838",2024,50,"",3696.786
"1839",2024,55,"",3276.443
"1840",2024,60,"",2974.209
"1841",2024,65,"",2119.847
"1842",2024,70,"",1324.539
"1843",2024,75,"",593.897
"1844",2024,80,"",359.535
"1845",2024,85,"",180.928
"1846",2024,90,"",42.708
"1847",2024,95,"",7.207
"1848",2024,100,"",0.386
"1849",2024,0,"KAZ",2022.97
"1850",2024,5,"KAZ",1965.727
"1851",2024,10,"KAZ",1842.28
"1852",2024,15,"KAZ",1531.833
"1853",2024,20,"KAZ",1155.946
"1854",2024,25,"KAZ",1195.528
"1855",2024,30,"KAZ",1464.987
"1856",2024,35,"KAZ",1555.71
"1857",2024,40,"KAZ",1280.454
"1858",2024,45,"KAZ",1152.882
"1859",2024,50,"KAZ",1043.693
"1860",2024,55,"KAZ",941.265
"1861",2024,60,"KAZ",926.055
"1862",2024,65,"KAZ",707.404
"1863",2024,70,"KAZ",466.682
"1864",2024,75,"KAZ",229.355
"1865",2024,80,"KAZ",141.156
"1866",2024,85,"KAZ",71.091
"1867",2024,90,"KAZ",14.522
"1868",2024,95,"KAZ",3.031
"1869",2024,100,"KAZ",0.202
"1870",2024,0,"KGZ",778.36
"1871",2024,5,"KGZ",803.716
"1872",2024,10,"KGZ",739.335
"1873",2024,15,"KGZ",575.659
"1874",2024,20,"KGZ",501.141
"1875",2024,25,"KGZ",538.642
"1876",2024,30,"KGZ",574.126
"1877",2024,35,"KGZ",508.322
"1878",2024,40,"KGZ",371.047
"1879",2024,45,"KGZ",311.652
"1880",2024,50,"KGZ",276.103
"1881",2024,55,"KGZ",245.312
"1882",2024,60,"KGZ",234.309
"1883",2024,65,"KGZ",159.777
"1884",2024,70,"KGZ",95.934
"1885",2024,75,"KGZ",35.224
"1886",2024,80,"KGZ",21.557
"1887",2024,85,"KGZ",13.229
"1888",2024,90,"KGZ",3.429
"1889",2024,95,"KGZ",0.612
"1890",2024,100,"KGZ",0.032
"1891",2024,0,"TJK",1265.59
"1892",2024,5,"TJK",1262.645
"1893",2024,10,"TJK",1152.33
"1894",2024,15,"TJK",942.419
"1895",2024,20,"TJK",865.073
"1896",2024,25,"TJK",834.457
"1897",2024,30,"TJK",813.906
"1898",2024,35,"TJK",735.656
"1899",2024,40,"TJK",544.944
"1900",2024,45,"TJK",433.431
"1901",2024,50,"TJK",383.869
"1902",2024,55,"TJK",333.363
"1903",2024,60,"TJK",287.907
"1904",2024,65,"TJK",186.346
"1905",2024,70,"TJK",105.729
"1906",2024,75,"TJK",45.129
"1907",2024,80,"TJK",26.569
"1908",2024,85,"TJK",13.924
"1909",2024,90,"TJK",4.053
"1910",2024,95,"TJK",0.662
"1911",2024,100,"TJK",0.041
"1912",2024,0,"TKM",656.902
"1913",2024,5,"TKM",706.857
"1914",2024,10,"TKM",657.252
"1915",2024,15,"TKM",529.016
"1916",2024,20,"TKM",483.532
"1917",2024,25,"TKM",519.345
"1918",2024,30,"TKM",556.897
"1919",2024,35,"TKM",511.973
"1920",2024,40,"TKM",403.183
"1921",2024,45,"TKM",342.768
"1922",2024,50,"TKM",306.008
"1923",2024,55,"TKM",272.894
"1924",2024,60,"TKM",247.879
"1925",2024,65,"TKM",174.397
"1926",2024,70,"TKM",103.639
"1927",2024,75,"TKM",45.269
"1928",2024,80,"TKM",24.715
"1929",2024,85,"TKM",12.079
"1930",2024,90,"TKM",2.835
"1931",2024,95,"TKM",0.401
"1932",2024,100,"TKM",0.018
"1933",2024,0,"UZB",3914.467
"1934",2024,5,"UZB",3588.421
"1935",2024,10,"UZB",3180.137
"1936",2024,15,"UZB",2765.742
"1937",2024,20,"UZB",2525.843
"1938",2024,25,"UZB",2866.395
"1939",2024,30,"UZB",3064.08
"1940",2024,35,"UZB",2841.955
"1941",2024,40,"UZB",2325.937
"1942",2024,45,"UZB",1983.868
"1943",2024,50,"UZB",1687.113
"1944",2024,55,"UZB",1483.609
"1945",2024,60,"UZB",1278.059
"1946",2024,65,"UZB",891.923
"1947",2024,70,"UZB",552.555
"1948",2024,75,"UZB",238.92
"1949",2024,80,"UZB",145.538
"1950",2024,85,"UZB",70.605
"1951",2024,90,"UZB",17.869
"1952",2024,95,"UZB",2.501
"1953",2024,100,"UZB",0.093
"1954",2024,0,"",67580.636
"1955",2024,5,"",97556.743
"1956",2024,10,"",100537.502
"1957",2024,15,"",93720.285
"1958",2024,20,"",91584.413
"1959",2024,25,"",98797.672
"1960",2024,30,"",123883.403
"1961",2024,35,"",130555.136
"1962",2024,40,"",116727.003
"1963",2024,45,"",112719.915
"1964",2024,50,"",139795.125
"1965",2024,55,"",130701.449
"1966",2024,60,"",94955.398
"1967",2024,65,"",89911.642
"1968",2024,70,"",73394.47
"1969",2024,75,"",45947.477
"1970",2024,80,"",28922.523
"1971",2024,85,"",16366.886
"1972",2024,90,"",6552.851
"1973",2024,95,"",1606.259
"1974",2024,100,"",222.79
"1975",2024,0,"CHN",58746.362
"1976",2024,5,"CHN",87384.766
"1977",2024,10,"CHN",89768.341
"1978",2024,15,"CHN",82723.185
"1979",2024,20,"CHN",79180.65
"1980",2024,25,"CHN",84861.383
"1981",2024,30,"CHN",109711.821
"1982",2024,35,"CHN",115966.965
"1983",2024,40,"CHN",100609.737
"1984",2024,45,"CHN",95517.496
"1985",2024,50,"CHN",121258.232
"1986",2024,55,"CHN",113801.32
"1987",2024,60,"CHN",79296.393
"1988",2024,65,"CHN",75911.981
"1989",2024,70,"CHN",60270.367
"1990",2024,75,"CHN",34765.903
"1991",2024,80,"CHN",20282.077
"1992",2024,85,"CHN",10872.498
"1993",2024,90,"CHN",3815.596
"1994",2024,95,"CHN",692.669
"1995",2024,100,"CHN",55.674
"1996",2024,0,"HKG",242.794
"1997",2024,5,"HKG",333.612
"1998",2024,10,"HKG",305.563
"1999",2024,15,"HKG",275.125
"2000",2024,20,"HKG",297.117
"2001",2024,25,"HKG",421.404
"2002",2024,30,"HKG",495.046
"2003",2024,35,"HKG",551.204
"2004",2024,40,"HKG",593.114
"2005",2024,45,"HKG",557.017
"2006",2024,50,"HKG",571.243
"2007",2024,55,"HKG",580.721
"2008",2024,60,"HKG",632.965
"2009",2024,65,"HKG",540.443
"2010",2024,70,"HKG",412.27
"2011",2024,75,"HKG",275.166
"2012",2024,80,"HKG",166.548
"2013",2024,85,"HKG",135.12
"2014",2024,90,"HKG",75.863
"2015",2024,95,"HKG",26.163
"2016",2024,100,"HKG",6.138
"2017",2024,0,"MAC",37.661
"2018",2024,5,"MAC",39.148
"2019",2024,10,"MAC",30.029
"2020",2024,15,"MAC",25.383
"2021",2024,20,"MAC",36.822
"2022",2024,25,"MAC",53.783
"2023",2024,30,"MAC",66.577
"2024",2024,35,"MAC",68.197
"2025",2024,40,"MAC",56.491
"2026",2024,45,"MAC",49.82
"2027",2024,50,"MAC",46.479
"2028",2024,55,"MAC",50.301
"2029",2024,60,"MAC",48.733
"2030",2024,65,"MAC",38.537
"2031",2024,70,"MAC",27.256
"2032",2024,75,"MAC",14.276
"2033",2024,80,"MAC",8.733
"2034",2024,85,"MAC",6.31
"2035",2024,90,"MAC",2.937
"2036",2024,95,"MAC",0.972
"2037",2024,100,"MAC",0.184
"2038",2024,0,"TWN",935.614
"2039",2024,5,"TWN",1046.816
"2040",2024,10,"TWN",1019.408
"2041",2024,15,"TWN",1032.825
"2042",2024,20,"TWN",1323.154
"2043",2024,25,"TWN",1628.964
"2044",2024,30,"TWN",1667.262
"2045",2024,35,"TWN",1784.742
"2046",2024,40,"TWN",2054.759
"2047",2024,45,"TWN",1939.635
"2048",2024,50,"TWN",1736.749
"2049",2024,55,"TWN",1796.387
"2050",2024,60,"TWN",1704.606
"2051",2024,65,"TWN",1530.069
"2052",2024,70,"TWN",1139.099
"2053",2024,75,"TWN",690.232
"2054",2024,80,"TWN",482.16
"2055",2024,85,"TWN",266.046
"2056",2024,90,"TWN",116.663
"2057",2024,95,"TWN",35.112
"2058",2024,100,"TWN",7.253
"2059",2024,0,"PRK",1690.127
"2060",2024,5,"PRK",1675.688
"2061",2024,10,"PRK",1564.985
"2062",2024,15,"PRK",1662.077
"2063",2024,20,"PRK",1794.166
"2064",2024,25,"PRK",1937.341
"2065",2024,30,"PRK",1948.776
"2066",2024,35,"PRK",1808.237
"2067",2024,40,"PRK",1680.786
"2068",2024,45,"PRK",1650.294
"2069",2024,50,"PRK",2118.098
"2070",2024,55,"PRK",1939.276
"2071",2024,60,"PRK",1475.351
"2072",2024,65,"PRK",1214.426
"2073",2024,70,"PRK",694.96
"2074",2024,75,"PRK",667.031
"2075",2024,80,"PRK",435.211
"2076",2024,85,"PRK",192.612
"2077",2024,90,"PRK",47.318
"2078",2024,95,"PRK",7.497
"2079",2024,100,"PRK",0.67
"2080",2024,0,"JPN",4105.363
"2081",2024,5,"JPN",4697.958
"2082",2024,10,"JPN",5203.919
"2083",2024,15,"JPN",5470.459
"2084",2024,20,"JPN",5912.221
"2085",2024,25,"JPN",6136.111
"2086",2024,30,"JPN",6167.612
"2087",2024,35,"JPN",6766.507
"2088",2024,40,"JPN",7425.328
"2089",2024,45,"JPN",8914.603
"2090",2024,50,"JPN",9428.169
"2091",2024,55,"JPN",8216.708
"2092",2024,60,"JPN",7440.724
"2093",2024,65,"JPN",7208.59
"2094",2024,70,"JPN",8546.674
"2095",2024,75,"JPN",7840.028
"2096",2024,80,"JPN",6212.741
"2097",2024,85,"JPN",4160.039
"2098",2024,90,"JPN",2198.031
"2099",2024,95,"JPN",769.578
"2100",2024,100,"JPN",142.589
"2101",2024,0,"MNG",354.756
"2102",2024,5,"MNG",398.997
"2103",2024,10,"MNG",359.943
"2104",2024,15,"MNG",254.508
"2105",2024,20,"MNG",225.282
"2106",2024,25,"MNG",235.995
"2107",2024,30,"MNG",280.863
"2108",2024,35,"MNG",282.333
"2109",2024,40,"MNG",233.677
"2110",2024,45,"MNG",211.412
"2111",2024,50,"MNG",181.068
"2112",2024,55,"MNG",154.368
"2113",2024,60,"MNG",125.026
"2114",2024,65,"MNG",78.367
"2115",2024,70,"MNG",42.524
"2116",2024,75,"MNG",24.812
"2117",2024,80,"MNG",16.502
"2118",2024,85,"MNG",7.182
"2119",2024,90,"MNG",2.805
"2120",2024,95,"MNG",0.454
"2121",2024,100,"MNG",0.065
"2122",2024,0,"KOR",1467.959
"2123",2024,5,"KOR",1979.758
"2124",2024,10,"KOR",2285.314
"2125",2024,15,"KOR",2276.723
"2126",2024,20,"KOR",2815.001
"2127",2024,25,"KOR",3522.691
"2128",2024,30,"KOR",3545.446
"2129",2024,35,"KOR",3326.951
"2130",2024,40,"KOR",4073.111
"2131",2024,45,"KOR",3879.638
"2132",2024,50,"KOR",4455.087
"2133",2024,55,"KOR",4162.368
"2134",2024,60,"KOR",4231.6
"2135",2024,65,"KOR",3389.229
"2136",2024,70,"KOR",2261.32
"2137",2024,75,"KOR",1670.029
"2138",2024,80,"KOR",1318.551
"2139",2024,85,"KOR",727.079
"2140",2024,90,"KOR",293.638
"2141",2024,95,"KOR",73.814
"2142",2024,100,"KOR",10.217
"2143",2024,0,"",174712.103
"2144",2024,5,"",179623.036
"2145",2024,10,"",184160.144
"2146",2024,15,"",183858.412
"2147",2024,20,"",182756.347
"2148",2024,25,"",172542.103
"2149",2024,30,"",163265.024
"2150",2024,35,"",151791.737
"2151",2024,40,"",134452.108
"2152",2024,45,"",116050.639
"2153",2024,50,"",100941.893
"2154",2024,55,"",85439.596
"2155",2024,60,"",70989.903
"2156",2024,65,"",55817.369
"2157",2024,70,"",39306.563
"2158",2024,75,"",22630.894
"2159",2024,80,"",12434.145
"2160",2024,85,"",5553.071
"2161",2024,90,"",1765.456
"2162",2024,95,"",374.275
"2163",2024,100,"",48.39
"2164",2024,0,"AFG",6782.419
"2165",2024,5,"AFG",6124.612
"2166",2024,10,"AFG",5384.389
"2167",2024,15,"AFG",4894.457
"2168",2024,20,"AFG",4307.303
"2169",2024,25,"AFG",3596.318
"2170",2024,30,"AFG",2826.388
"2171",2024,35,"AFG",2139.418
"2172",2024,40,"AFG",1700.43
"2173",2024,45,"AFG",1413.834
"2174",2024,50,"AFG",1124.858
"2175",2024,55,"AFG",854.857
"2176",2024,60,"AFG",626.525
"2177",2024,65,"AFG",442.73
"2178",2024,70,"AFG",289.28
"2179",2024,75,"AFG",182.096
"2180",2024,80,"AFG",81.345
"2181",2024,85,"AFG",25.793
"2182",2024,90,"AFG",5.064
"2183",2024,95,"AFG",0.524
"2184",2024,100,"AFG",0.016
"2185",2024,0,"BGD",14671.215
"2186",2024,5,"BGD",14521.915
"2187",2024,10,"BGD",14824.308
"2188",2024,15,"BGD",16216.114
"2189",2024,20,"BGD",16545.839
"2190",2024,25,"BGD",15350.679
"2191",2024,30,"BGD",14216.254
"2192",2024,35,"BGD",13042.012
"2193",2024,40,"BGD",11715.096
"2194",2024,45,"BGD",10091.842
"2195",2024,50,"BGD",8790.31
"2196",2024,55,"BGD",7051.85
"2197",2024,60,"BGD",5711.338
"2198",2024,65,"BGD",4564.416
"2199",2024,70,"BGD",3047.632
"2200",2024,75,"BGD",1840.052
"2201",2024,80,"BGD",1035.609
"2202",2024,85,"BGD",449.932
"2203",2024,90,"BGD",126.608
"2204",2024,95,"BGD",19.317
"2205",2024,100,"BGD",1.149
"2206",2024,0,"BTN",47.551
"2207",2024,5,"BTN",55.765
"2208",2024,10,"BTN",64.476
"2209",2024,15,"BTN",68.39
"2210",2024,20,"BTN",72.534
"2211",2024,25,"BTN",75.548
"2212",2024,30,"BTN",83.02
"2213",2024,35,"BTN",72.91
"2214",2024,40,"BTN",59.922
"2215",2024,45,"BTN",46.873
"2216",2024,50,"BTN",36.673
"2217",2024,55,"BTN",31.119
"2218",2024,60,"BTN",24.258
"2219",2024,65,"BTN",19.966
"2220",2024,70,"BTN",13.763
"2221",2024,75,"BTN",8.82
"2222",2024,80,"BTN",5.153
"2223",2024,85,"BTN",2.296
"2224",2024,90,"BTN",0.731
"2225",2024,95,"BTN",0.124
"2226",2024,100,"BTN",0.012
"2227",2024,0,"IND",112563.135
"2228",2024,5,"IND",117766.683
"2229",2024,10,"IND",123974.491
"2230",2024,15,"IND",126064.954
"2231",2024,20,"IND",127983.885
"2232",2024,25,"IND",122914.256
"2233",2024,30,"IND",116723.181
"2234",2024,35,"IND",109390.397
"2235",2024,40,"IND",97567.81
"2236",2024,45,"IND",85665.308
"2237",2024,50,"IND",74938.284
"2238",2024,55,"IND",63655.352
"2239",2024,60,"IND",52784.459
"2240",2024,65,"IND",41579.549
"2241",2024,70,"IND",29564.392
"2242",2024,75,"IND",16688.486
"2243",2024,80,"IND",9298.818
"2244",2024,85,"IND",4295.984
"2245",2024,90,"IND",1435.903
"2246",2024,95,"IND",327.977
"2247",2024,100,"IND",45.494
"2248",2024,0,"IRN",5996.371
"2249",2024,5,"IRN",7662.365
"2250",2024,10,"IRN",6997.09
"2251",2024,15,"IRN",6058.962
"2252",2024,20,"IRN",5478.805
"2253",2024,25,"IRN",5883.646
"2254",2024,30,"IRN",7910.58
"2255",2024,35,"IRN",8970.727
"2256",2024,40,"IRN",8036.249
"2257",2024,45,"IRN",6139.039
"2258",2024,50,"IRN",5176.637
"2259",2024,55,"IRN",4289.501
"2260",2024,60,"IRN",3642.302
"2261",2024,65,"IRN",2930.626
"2262",2024,70,"IRN",2116.593
"2263",2024,75,"IRN",1187.144
"2264",2024,80,"IRN",641.165
"2265",2024,85,"IRN",289.093
"2266",2024,90,"IRN",81.294
"2267",2024,95,"IRN",12.053
"2268",2024,100,"IRN",0.794
"2269",2024,0,"MDV",35.695
"2270",2024,5,"MDV",38.657
"2271",2024,10,"MDV",38.079
"2272",2024,15,"MDV",30.969
"2273",2024,20,"MDV",30.083
"2274",2024,25,"MDV",44.386
"2275",2024,30,"MDV",61.479
"2276",2024,35,"MDV",64.855
"2277",2024,40,"MDV",48.601
"2278",2024,45,"MDV",34.136
"2279",2024,50,"MDV",26.981
"2280",2024,55,"MDV",21.127
"2281",2024,60,"MDV",16.922
"2282",2024,65,"MDV",11.416
"2283",2024,70,"MDV",6.169
"2284",2024,75,"MDV",4.241
"2285",2024,80,"MDV",3.183
"2286",2024,85,"MDV",1.721
"2287",2024,90,"MDV",0.559
"2288",2024,95,"MDV",0.117
"2289",2024,100,"MDV",0.022
"2290",2024,0,"NPL",2983.257
"2291",2024,5,"NPL",2934.768
"2292",2024,10,"NPL",2901.021
"2293",2024,15,"NPL",3079.459
"2294",2024,20,"NPL",3260.366
"2295",2024,25,"NPL",2999.349
"2296",2024,30,"NPL",2452.152
"2297",2024,35,"NPL",1991.387
"2298",2024,40,"NPL",1728.997
"2299",2024,45,"NPL",1497.103
"2300",2024,50,"NPL",1290.128
"2301",2024,55,"NPL",1101.501
"2302",2024,60,"NPL",920.206
"2303",2024,65,"NPL",753.909
"2304",2024,70,"NPL",568.032
"2305",2024,75,"NPL",356.079
"2306",2024,80,"NPL",177.034
"2307",2024,85,"NPL",59.594
"2308",2024,90,"NPL",13.608
"2309",2024,95,"NPL",1.807
"2310",2024,100,"NPL",0.214
"2311",2024,0,"PAK",30127.959
"2312",2024,5,"PAK",28899.961
"2313",2024,10,"PAK",28228.666
"2314",2024,15,"PAK",25663.888
"2315",2024,20,"PAK",23449.728
"2316",2024,25,"PAK",20188.254
"2317",2024,30,"PAK",17553.277
"2318",2024,35,"PAK",14717.008
"2319",2024,40,"PAK",12018.37
"2320",2024,45,"PAK",9761
"2321",2024,50,"PAK",8262.51
"2322",2024,55,"PAK",7209.458
"2323",2024,60,"PAK",6103.585
"2324",2024,65,"PAK",4559.806
"2325",2024,70,"PAK",2929.066
"2326",2024,75,"PAK",1859.327
"2327",2024,80,"PAK",931.257
"2328",2024,85,"PAK",311.572
"2329",2024,90,"PAK",64.51
"2330",2024,95,"PAK",5.906
"2331",2024,100,"PAK",0.094
"2332",2024,0,"LKA",1504.501
"2333",2024,5,"LKA",1618.31
"2334",2024,10,"LKA",1747.624
"2335",2024,15,"LKA",1781.219
"2336",2024,20,"LKA",1627.804
"2337",2024,25,"LKA",1489.667
"2338",2024,30,"LKA",1438.693
"2339",2024,35,"LKA",1403.023
"2340",2024,40,"LKA",1576.633
"2341",2024,45,"LKA",1401.504
"2342",2024,50,"LKA",1295.512
"2343",2024,55,"LKA",1224.831
"2344",2024,60,"LKA",1160.308
"2345",2024,65,"LKA",954.951
"2346",2024,70,"LKA",771.636
"2347",2024,75,"LKA",504.649
"2348",2024,80,"LKA",260.581
"2349",2024,85,"LKA",117.086
"2350",2024,90,"LKA",37.179
"2351",2024,95,"LKA",6.45
"2352",2024,100,"LKA",0.595
"2353",2024,0,"",54267.251
"2354",2024,5,"",55597.139
"2355",2024,10,"",56415.853
"2356",2024,15,"",54887.98
"2357",2024,20,"",53344.156
"2358",2024,25,"",53716.397
"2359",2024,30,"",53084.942
"2360",2024,35,"",51150.443
"2361",2024,40,"",49232.158
"2362",2024,45,"",44409.948
"2363",2024,50,"",40566.038
"2364",2024,55,"",35699.886
"2365",2024,60,"",30188.735
"2366",2024,65,"",23225.085
"2367",2024,70,"",15611.785
"2368",2024,75,"",9283.2
"2369",2024,80,"",5328.396
"2370",2024,85,"",2563.654
"2371",2024,90,"",926.631
"2372",2024,95,"",237.634
"2373",2024,100,"",48.541
"2374",2024,0,"BRN",30.484
"2375",2024,5,"BRN",33.566
"2376",2024,10,"BRN",34.095
"2377",2024,15,"BRN",32.705
"2378",2024,20,"BRN",34.486
"2379",2024,25,"BRN",33.945
"2380",2024,30,"BRN",35.45
"2381",2024,35,"BRN",39.153
"2382",2024,40,"BRN",38.017
"2383",2024,45,"BRN",34.397
"2384",2024,50,"BRN",31.25
"2385",2024,55,"BRN",25.611
"2386",2024,60,"BRN",20.407
"2387",2024,65,"BRN",14.298
"2388",2024,70,"BRN",8.59
"2389",2024,75,"BRN",4.202
"2390",2024,80,"BRN",2.27
"2391",2024,85,"BRN",0.963
"2392",2024,90,"BRN",0.292
"2393",2024,95,"BRN",0.048
"2394",2024,100,"BRN",0.004
"2395",2024,0,"KHM",1567.929
"2396",2024,5,"KHM",1639.214
"2397",2024,10,"KHM",1622.704
"2398",2024,15,"KHM",1531.143
"2399",2024,20,"KHM",1362.718
"2400",2024,25,"KHM",1273.63
"2401",2024,30,"KHM",1402.876
"2402",2024,35,"KHM",1397.675
"2403",2024,40,"KHM",1144.207
"2404",2024,45,"KHM",651.239
"2405",2024,50,"KHM",886.06
"2406",2024,55,"KHM",810.785
"2407",2024,60,"KHM",674.195
"2408",2024,65,"KHM",495.156
"2409",2024,70,"KHM",293.034
"2410",2024,75,"KHM",156.533
"2411",2024,80,"KHM",82.362
"2412",2024,85,"KHM",32.873
"2413",2024,90,"KHM",8.854
"2414",2024,95,"KHM",1.298
"2415",2024,100,"KHM",0.088
"2416",2024,0,"IDN",22025.341
"2417",2024,5,"IDN",22915.007
"2418",2024,10,"IDN",23912.231
"2419",2024,15,"IDN",22922.298
"2420",2024,20,"IDN",21790.702
"2421",2024,25,"IDN",21613.77
"2422",2024,30,"IDN",20670.412
"2423",2024,35,"IDN",20505.975
"2424",2024,40,"IDN",20477.319
"2425",2024,45,"IDN",18798.929
"2426",2024,50,"IDN",16909.632
